,Review,Ratings,class
871,"We,wait,hour,three,cheeseburg,even,though,restaur,nearli,empti,when,food,arriv,burger,cold,kid,didnt,even,chees,burger,they,took,away,took,ten,minut,add,melt,chees,the,burger,ined,point,they,chose,comp,soda,apolog,wow,thank,shit,meal,zero,apolog,crap,servic,wont,go,back,even,free,meal",Negative,1
872,"love,homey,littl,restaur,great,vibeenviron,thi,exactli,type,eateri,I,would,frequent,I,live,cle,the,restaur,liter,locat,older,hous,build,ton,quirki,your,full,disclosur,I,tri,appl,pear,cobbler,glass,wine,pretti,wellcur,wine,list,the,cobbler,delici,especi,la,mode,ill,like,back,tri,entre,augment,review",Positive,0
873,"I,love,place,especi,summer,it,cute,nice,indoor,I,excel,experi,well,cozi,warm,food,great,I,tri,everyth,fresh,fish,meatchees,board,If,area,even,make,trip,love",Positive,0
874,"thi,favorit,dine,locat,larchmer,neighborhood,locat,insid,convert,home,multipl,dine,area,tabl,cozi,area,nice,divers,menu,We,meat,chees,board,appet,nice,entre,item,also,divers,well,prepar,nice,select,pasta,item,dessert,item,excel,well,good,wine,list,nice,mix,drink,select,veri,good,servic,will,make,regular,stop",Positive,0
875,"visit,10092015,charm,hous,restaur,amazingi,didnt,eat,main,floor,hous,choos,go,upstair,bar,loung,areather,I,met,nice,woman,bartend,rebeccaand,wouldnt,know,first,day,handl,like,pro,whose,work,yearsth,drink,made,divin,food,surpris,brought,ownertalk,take,care,patronsi,definit,back,I,would,love,check,summer,I,sit,outsidecheck,outyoul,love",Positive,0
876,"No,beer,tap,12,appet,rude,front,I,couldnt,bring,order,anyth,It,pretti,outsid,definit,first,datekind,place,I,want,good,food,atmospher,decent,price,price,not",Negative,1
877,"some,thing,pretti,good,other,particularli,aw,wa,excit,place,I,friend,3,cours,25,extra,starter,oyster,My,friend,deathli,allerg,honey,carrot,tell,waitress,upfront,oyster,gazpacho,octopu,pretti,good,mind,blow,pretti,good,the,gazpacho,mayb,pretti,good,plu,We,got,porkchop,come,bed,rice,cook,red,stuff,green,edit,talk,wife,point,never,ask,us,want,chop,appar,red,stuff,includ,carrot,both,order,chop,come,carrot,cook,rice,My,friend,notic,time,due,year,habitu,check,avoid,ER,trip,foolishli,leav,epipen,hotel,shame,us,return,chop,now,chop,line,brown,one,edg,bone,chop,almost,total,brown,hard,one,side,youd,think,know,chop,go,tabl,youd,burn,make,look,nah,then,top,steak,knive,realli,butter,knive,enough,cut,chop,Im,shake,hipster,outdoor,metal,tabl,place,tri,cut,chop,leav,tri,kill,friend,dear,felic,get,actual,steak,knive,especi,intend,serv,burn,chop,dessert,My,friend,sent,entre,back,took,starter,bill,He,skip,dessert,lest,surpris,honey,I,gingersometh,cheesecak,could,detect,ginger,It,orang,color,fruiti,stuff,mayb,apricot,berri,around,ok,the,cheesecak,wasnt,better,get,aladdin,plate,prettier,could,smoosh,schmear,meh,veri,underwhelm,As,usual,I,shoulda,bacon,cheeseburg,waitress,kind,around,neededw,guy,refil,water,point,drink,pretti,good,mind,blow",Negative,1
878,"yelp,automat,reject,post,includ,chase,away,4,white,collar,client,what,pretenti,classless,pun,intend,thing,say,who,care,rich,review,bad,servic,bad,servic,good,servic,good,servic,It,matter,serv,inde,pretenti,assum,two,differ,peopl,walk,restaur,deserv,differ,level,servic,productservic,simpli,come,differ,socioeconom,background,excus,want,peopl,treat,fellow,manwoman,respect,deserv,If,bad,servic,say,nobodi,care,much,money,bank,account,bad,servic",Positive,0
879,"felic,one,place,alway,keep,back,mind,need,last,minut,semif,hang,friend,cowork,signific,other,ive,mani,time,compani,mani,differ,peopl,never,fail,great,time,the,venu,cute,littl,hous,mixtur,seat,option,small,larg,tabl,outdoor,patio,seat,bar,seat,low,armchair,like,seat,the,servic,good,menu,divers,must,tri,includ,roast,brussel,sprout,goat,chees,fish,taco,hous,burger,also,dont,feel,order,entre,easili,make,delici,meal,appet",Positive,0
880,"felic,strang,place,ill,give,and,recent,visit,I,wasnt,entir,thrill,place,sinc,ownership,shift,Im,sure,happi,hour,first,time,I,wasnt,greatest,the,servic,wonder,drink,food,the,goat,chees,amaz,chickpea,noth,write,home,We,come,dinner,postownership,shift,realli,impress,I,havent,coupl,time,I,see,3,star,turn,5,I,got,mac,chees,absolut,amaz,white,cheddar,gorgonzola,chorizo,appl,onioni,havent,stop,think,sinc,I,cant,wait,come,back,hope,tri,someth,els,though,I,know,ill,probabl,get,mac,chees,what,hold,back,5,star,mac,chees,deserv,our,dinner,servic,weird,our,server,nice,felt,littl,neglect,and,layout,place,interest,doesnt,lend,realli,great,experi,winter,the,seat,area,porch,area,cold,felt,realli,disconnect,though,Im,sure,I,would,enjoy,eat,cramp,space,saw,I,guess,I,need,come,back,get,better,feel,place",Negative,1
881,"what,huge,disappoint,restaur,thi,first,time,eat,felic,saturday,night,may,3rd,My,date,I,stop,revers,happi,hour,sat,bar,upstair,We,order,appet,drink,My,appet,fine,one,two,appet,date,order,less,appeal,He,voic,dissatisfact,bartend,could,say,sorri,No,effort,correct,situat,I,order,glass,merlot,inform,merlot,cabernet,avail,I,declin,ask,specif,what,white,wine,avail,happi,hour,menu,He,name,sever,includ,riesl,I,chose,happi,hour,wine,6,when,bill,came,glass,riesl,9,I,brought,attent,name,riesl,happi,hour,wine,choic,could,tell,Oh,I,misunderstood,sorri,noth,I,realli,I,think,question,quit,clear,felic,lost,two,custom,definit,let,friend,famili,know,terribl,experi,arrog,poor,custom,servic,unaccept,book",Negative,1
882,"love,atmospher,great,food,drink,bold,flavor,the,cocktail,uniqu,food,delici,I,live,area,hangout,place,If,bold,person,chill,intent,macho,man,crave,place,guy",Positive,0
883,"the,food,delici,high,qualiti,ingredi,creativ,beauti,present,also,take,advantag,12,price,bottl,wine,tuesday,the,space,also,realli,nice,without,stuffi,outdoor,patio,area",Positive,0
884,"Oh,good,happi,place,it,differ,set,place,old,hous,It,pricey,meal,I,allow,indulg,delici,squash,pierogi,memor,I,still,dream,cocktail,yummi,pretti,penni,there,awesom,happi,hour,47,awesom,patio,enjoy,worth",Positive,0
885,"ive,dinner,happi,hour,wednesday,special,enjoy,everi,singl,time,thi,one,top,go,to,happi,hour,they,regular,happi,hour,47pm,revers,happi,hour,10pm2am,weekend,the,happi,hour,menu,extens,albeit,dish,small,kind,like,tapa,My,favorit,chicken,wing,fri,calamari,crispi,chick,pea,barbecu,rib,the,burger,good,want,someth,fill,but,ive,tri,pretti,much,everyth,happi,hour,menu,like,the,cocktail,delici,sweet,off,regular,menu,I,like,steak,frite,taco,their,22,3cours,meal,wednesday,awesom,deal,I,highli,recommend,their,molten,chocol,cake,die,appl,cobbler,also,delici,besid,food,I,love,ambianc,the,outsid,patio,must,warm,summer,night,open,air,plenti,seat,cover,area,rain,they,also,open,new,barloung,area,upstair,that,nice,place,hangout,happi,hour,grab,drink,the,owner,super,friendli,frequent,make,round,check,everyon,the,servic,great,everyon,friendli,help,check",Positive,0
886,"We,cancel,reserv,host,terribl,attitud,We,call,confirm,lost,reserv,then,remad,show,would,seat,happi,hour,drink,told,us,would,tri,seat,us,reserv,As,I,said,We,cancel,reserv,host,terribl,attitud,take,A,lot,someth,like",Negative,1
887,"I,felic,twice,last,year,time,servic,aw,the,first,time,I,went,last,summer,sat,outsid,bar,friend,We,went,3,22,night,We,order,drink,food,appet,came,wait,hour,entre,We,mention,wait,sever,time,bartend,respons,simplysorri,larger,parti,insid,slow,kitchen,not,great,excus,opinion,By,time,done,entre,almost,10pm,got,dessert,go,At,time,manag,apolog,say,word,us,the,second,time,I,part,parti,8,the,servic,slow,took,hour,entre,which,I,would,forgiv,sinc,larg,parti,one,guest,tabl,mention,wait,server,she,proceed,get,manag,came,back,said,wrong,wait,hour,food,He,knew,check,food,ticket,thi,respons,I,expect,A,simpl,apolog,would,gone,long,way,argu,guest,best,way,gain,follow,plu,sinc,ticket,put,30,minut,prior,food,arriv,wait,hour,mean,server,get,order,soon,took,then,I,take,bite,burger,I,order,rare,well,done,cold,I,impress,go,back",Negative,1
888,"great,happi,hour,great,venu,the,restaur,rework,larg,cleveland,home,wooden,staircas,great,littl,nook,hangout,the,happi,hour,serv,top,two,floor,low,tabl,loungetyp,seat,get,littl,awkward,eat,I,suppos,happi,hour,deal,worth,the,seafood,taco,highli,recommend,I,would,say,good,best,great,the,poach,mussel,steam,clam,good,the,goat,chees,good,delici,indulg,chees,lover,the,servic,great,Id,love,come,meal,happi,hour,sometim",Positive,0
889,"2,4,peopl,parti,got,sick,eat,If,I,could,give,neg,star,I,would,To,start,show,700,reserv,get,seat,till,735,becaus,host,said,would,buy,first,round,drink,never,happen,On,food,item,good,goat,chees,app,kinda,hard,screw,chees,plate,burger,greasi,half,size,bun,the,frite,half,cook,drip,greas,the,good,part,night,laugh,staff,tri,hard,act,look,hip,pain,clear,style,look,year,late,what,shame,restaur,fat,cat,great",Negative,1
890,"new,bar,insid,upstairswooohooo,it,nice,bar,make,sure,verifi,cost,drink,9,malbec,pretti,steep,ad,quickli,As,one,younger,clientel,27,yr,I,find,conflict,messag,price,hip,vibe,theyr,work,give,regardless,girlfriend,live,street,opinion,best,place,hang,shaker,squar,area,In,summer,outdoor,bar,awesom,make,nice,even,outsid,the,food,great,order,right,thing,I,recommend,pile,small,plate,happi,hour,they,revers,happi,hour,start,10pm,end,1amyum,special,includ,cheap,pbr,surpris,slightli,cheaper,expens,cocktail,read,food,much,better,deal,drink,happi,hour",Positive,0
891,"I,realli,want,like,place,unfortun,three,visit,nov,2010,june,2011,octob,2011,I,say,I,bad,experi,time,the,first,second,time,food,substandard,thi,past,weekend,everyth,the,servic,horribl,the,waiter,forgot,drink,numer,occas,come,back,clarifi,I,order,burger,medium,rare,came,far,past,well,done,upon,ask,recook,I,rare,overcook,As,peac,offer,kindli,offer,buy,drink,that,nice,howev,would,better,didnt,charg,dinner,I,bare,ate,nice,patio,I,hope,next,owner,get,better,waitstaff,kitchen,help",Negative,1
892,"excel,food,one,favorit,place,eat,cleveland,We,usual,enjoy,small,plate,offer,happi,hour,good,hurt,recommend,take,advantag,wednesday,dinner,special,wellit,rule",Positive,0
893,"I,great,meal,felic,famili,the,hous,surpris,the,fixtur,fireplac,open,ceil,kitchen,renov,kept,busi,admir,I,coffe,look,menu,I,great,romain,St,loui,rib,creme,brulé,favorit,savori,even,coleslaw,tast,like,homemad,recip,the,waitstaff,low,key,nice,My,brotherinlaw,said,would,like,belli,bar,regular,basi,In,chicago,meal,would,least,10,tuck,eastern,nook,cleveland,near,shaker,squar,felic,serv,wonder,dinner,warm,atmospher,interest,convert,home,great,menu,good,price,I,want,go,back,summer,check,patio,cool,hous,asid,food,pleas,best,ive,eat",Positive,0
894,"We,twice,It,new,favorit,place,around,shaker,squar,the,staff,super,nice,the,food,local,delici,salad,herb,tri,cevich,amaz,lime,cilantro,dress,the,garden,patio,serv,area,back,pleasant,interior,romant,the,food,good,better,big,name,around,shaker,squar,fire,etc,atmospher,casual,relax,A,must,go,neighborhood",Positive,0
895,"what,coffe,hous,doesnt,open,noon,what,joke,just,go,presti,Is,owner,lazi,get,I,dont,get",Negative,1
896,"wake,first,time,friendli,atmospher,the,barista,work,friendli,guy,had,nice,talk,differ,roast,one,done,A,definit,go,good,pricedgood,tast,coffe,stink,I,dont,live,Id,regular",Positive,0
897,"fuel,didnt,exactli,feel,like,coffe,shop,like,friend,partial,convert,70,basement,secret,clubhous,it,uniqu,space,special,relax,vibe,did,I,mention,use,ga,station,there,car,fuel,theme,decor,menu,intim,stage,live,music,treat,glass,dome,nearbi,corbo,most,importantli,cours,fair,trade,organ,awardwin,coffe,delici,I,enjoy,smooth,stevi,nick,tune,go,along,delici,dirti,chai",Positive,0
898,"the,hour,unpredict,I,dont,understand,busi,wouldnt,keep,hour,consist,post,door",Negative,1
899,"Ha,look,like,I,lie,I,decid,I,done,fuel,I,tri,go,sunni,sunday,emphas,tri,I,even,check,hour,onlin,ensur,open,but,lo,behold,close,Of,cours,who,want,coffe,sunday",Negative,1
900,"the,coffe,staff,excel,It,perfect,place,stop,someth,drink,bite,eat,simpli,nice,chat,owner,barista,one,local,the,coffe,fresh,usual,includ,intern,brew,well,hous,special,espresso,drink,If,need,hear,go,tri",Positive,0
901,"My,famili,I,decid,go,drive,eastsid,cleveland,sibl,I,town,easter,after,look,park,spot,littl,itali,decid,pay,park,fuel,walk,around,neighborhood,when,walk,back,car,sister,I,saw,sign,said,the,best,coffe,cleveland,My,sister,I,pretti,big,coffe,fan,bought,americano,the,owner,around,told,us,decor,found,ebay,antiqu,store,area,My,dad,also,love,hot,chocol,got,He,said,one,best",Positive,0
902,"fuel,love,littl,local,coffe,shop,locat,littl,itali,the,coffe,awesom,staff,there,plenti,seat,well,free,wifi,want,use,internet,addit,plenti,flavor,syrup,mix,coffe,desir",Positive,0
903,"I,live,across,street,fuel,coffe,bar,ive,got,say,I,love,coffe,the,owner,dave,super,rad,the,staff,amaz,I,love,conveni,price,good,ab,pastri,come,mostli,famou,corbo,bakeri,what,need",Positive,0
904,"free,park,custom,littl,itali,they,6,spot,right,front,nice,littl,spot,sit,work,nice,cup,local,organ,coffe,work,peac,without,someon,tri,flip,tabl,kick,that,said,food,asid,muffin,stale,staff,admit,muffin,deliv,twice,weekli,alreadi,stale,point,wish,told,I,bought,mine,free,wifi,free,park,good,coffe,nice,honest,staff,I,would,come,time,foodpastri,avail,I,dont,get,hungri,work,explan,rate,system,5,epitom,someth,best,ive,would,love,go,back,4,great,food,happi,go,back,regularli,best,categori,3,food,fine,I,may,spontan,decid,go,base,conveni,but,need,go,back,either,2,If,insist,I,guess,ill,come,along,ill,find,someth,eat,but,I,wouldnt,pick,1,No,plan,come,back,ill,tri,talk,companion,go,If,insist,I,may,come,eat,may,see,time",Positive,0
905,"love,place,nice,friendli,exquisit,coffe,their,hot,mocha,simpli,awesom,anyth,like,think,starbuck,chanc,overli,sweet,definit,one,drink,servic,excel,ambienc,good,either,sit,hang,even,get,work,done,even,though,I,live,30,min,away,I,keep,come,back",Positive,0
906,"great,atmospher,cozi,warm,great,valu,cheapest,coffe,hous,I,know,great,servic,esp,tall,man,often,I,never,got,name,great,coffe,good,varieti,what,ask,shame,mani,peopl,know,place,realli,great,new,addit,littl,itali,I,definit,back",Positive,0
907,"thi,place,excel,it,great,place,meet,friend,well,get,work,done,everi,time,I,visit,I,warmli,greetedth,staff,realli,top,notch,tell,realli,care,custom,product,coffe,also,delici,complaint,definit,great,addit,littl,itali",Positive,0
908,"I,live,littl,itali,I,realli,glad,anoth,cafe,besid,algebra,tea,hous,open,nearbi,the,locat,ideal,I,went,first,week,open,the,ambianc,relax,cozi,the,coffe,good,I,also,tri,tini,mini,carrot,cupcak,It,dollar,portion,small,enough,sweet,bite,the,staff,friendli,I,stay,11pm,use,laptop,know,suppos,close,10pm,when,I,realiz,I,last,custom,I,felt,realli,bad,apolog,but,owner,I,think,made,feel,better,say,stay,open,later,usual,get,extra,duti,done,they,accommod,courteou",Positive,0
909,"We,tri,stop,dessert,follow,dinner,saturday,night,found,close,1015,pmhowev,owner,encourag,us,return,morn,daughter,promis,would,We,show,around,1130,cupcak,cooki,coffe,dave,owner,rememb,us,night,the,treat,coffe,fantast,visit,dave,fantast,although,super,quick,stop,fuel,one,highlight,weekend,cleveland,went,pleas,go,support,fantast,independ,joint",Positive,0
910,"fuel,great,theme,coffe,shop,littl,itali,friendli,servic,drink,alway,delici,also,tri,pastri,dessert,park,avail,right,outsid,wifi",Positive,0
911,"while,bum,around,littl,itali,wait,tabl,La,dolc,vita,see,2,star,La,dolc,vita,review,friend,I,decid,pop,fuel,coffe,bar,know,go,hip,place,cool,place,one,word,name,right,see,gigant,raincloud,overhead,took,chanc,I,walk,immedi,Im,lovin,rememb,place,use,pretti,mediocr,conveni,store,transform,realli,oneofakind,coffe,bar,Im,say,coffe,bar,there,actual,bar,surround,drink,creation,area,I,giggl,whole,time,fuel,theme,remind,ga,station,99,cent,coffe,blend,cough,cough,sheetz,I,order,ice,fuel,friend,got,fuel,day,My,friend,enjoy,hot,fuel,I,delight,surpris,smooth,ice,fuel,here,dealbreak,folk,when,go,littl,independ,own,coffe,shop,there,usual,halfnhalf,sugar,splenda,stirrer,that,not,here,condiment,galor,you,add,syrup,for,free,beverag,choos,5,differ,sweetenersor,even,add,halfandhalf,whole,milk,powder,beverag,perfect,chocol,cinnamon,have,myriad,addin,allow,beverag,perfect,the,seat,area,intim,cozi,the,bar,seat,3,peopl,shop,seat,10,realli,neat,want,clamp,read,book,huge,bummer,open,mic,night,that,said,visit,fuel,high,schooler,first,open,mic,experi,play,cover,aw,mid,2000,soft,rock,song,new,shoe,paolo,nutini,your,beauti,jame,blunt,anyon,No,thank,We,stuck,odd,situat,similar,coffe,shop,purgatori,us,sat,5,feet,away,other,stood,afar,there,came,point,realiz,much,rather,sit,outsid,light,rain,point,handl,anoth,20,minut,acoust,cover,In,short,excel,coffe,realli,relax,comfi,atmospher,avoid,open,mic,night,want,convers,friend",Positive,0
912,"over,reach,dont,Do,one,thing,realli,well,peopl,come,back,thi,I,realli,like,fuel,So,girl,I,occasion,hang,becaus,face,know,I,best,small,dose,stop,accent,dinner,took,short,walk,littl,itali,univers,circl,It,beauti,night,realli,want,sit,outsid,relax,cup,coffe,what,soon,realiz,realli,isnt,coffe,shop,littl,itali,corbo,presti,serv,coffe,side,ventur,they,also,close,fairli,earli,So,quit,accid,came,across,larg,patio,kind,tabl,chair,small,bunch,fresh,flower,realli,good,guitarist,corner,We,soon,realiz,stumbl,across,gem,the,owner,friendli,graciou,menu,small,cover,basic,coffe,drink,atmospher,charm,could,wantth,coffe,fresh,hot,delici,We,felt,like,new,york,citi,one,mani,littl,cafe,line,sidewalk,bonusthey,six,park,space,side,build,If,spend,time,littl,itali,know,essenti,the,addit,small,plate,would,make,go,coff,shop,area,best,luck,thi,busi,I,go,back",Positive,0
913,"I,went,fuel,first,time,yesterday,I,love,feel,place,warmcozi,decor,super,friendli,staff,good,music,I,actual,stop,later,day,refuel,haha,As,coffe,afternoon,I,tri,internationalworld,coffe,day,later,even,I,ice,soy,latt,also,tri,two,five,biscotti,varieti,chocol,cherri,cranberri,pistachio,everyth,tasti,reason,price,the,outdoor,patio,nice,place,hangout,open,mic,night,wednesday,lot,fun,theyv,got,pretti,nice,hous,acousticelectr,guitar,dont,bring,ill,definit,go,back,tri,coffe,varieti,dessert",Positive,0
914,"So,one,exercis,walk,I,come,hill,littl,itali,I,found,locat,former,conveni,store,becom,fuel,coffe,bar,I,pleas,fuel,feel,outdoor,cafe,combin,warmth,littl,corner,bistro,the,menu,includ,surpris,coffe,espresso,organ,sweet,treat,even,dessert,fondu,nice,terribl,pricey,the,ambianc,intim,warm,nice,place,stop,postdinn,treat,your,head,mani,restaur,littl,itali,your,student,nice,place,stop,studi,session,nosh,friend,some,minor,drawback,there,street,park,goe,all,littl,itali,I,wasnt,sure,wifi,realli,wonder,place,stop,snack,pickmeup,So,need,recharg,stop,get,fuelat,fuel",Positive,0
915,"had,opportun,come,twice,tea,love,time,It,secret,treasur,heart,glendal,veri,afford,compar,similar,servic,phoenix,staff,polit,accommod,tea,treat,delici,never,crowd,feel,like,cant,get,privaci,enjoy,convers,I,would,definit,recommend,anyon,look,tri,high,tea,friend,famili,such,wonder,experi,I,cant,wait,go,back",Positive,0
916,"the,worst,servic,ever,tattoo,thing,suppos,bartend,worthless,knew,noth,wine,anyth,period,never,return",Negative,1
917,"met,group,friend,high,tea,retir,parti,great,servic,wonder,select,tea,quich,tea,sandwich,pastri,outstand,thank,delight,afternoon,will,definit,back",Positive,0
918,"excel,menu,server,total,vers,food,allergi,wide,select,gluten,free,menu,item,even,bruschetta,dessert,had,turkey,ricotta,sandwich,gf,bread,It,realli,good,My,friend,got,crumbl,cake,dessert,scrumptiou,cool,atmospher,would,great,date,will,back,high,tea",Positive,0
919,"stop,grab,cup,coffe,intermiss,probabl,one,worst,cup,coffe,ive,ever,also,even,though,cafe,seem,confus,someon,order,coffe,go,the,ascet,build,decor,appeal,new,face,downtown,glendal,I,would,like,give,tri,I,think,downtown,glendal,cafe,establish,want,complet,downtown,phoenix,need,custom,servic,game",Negative,1
920,"ive,tri,go,time,I,thought,mayb,I,didnt,like,dish,I,got,last,time,ill,go,food,juic,good,I,got,ahi,tuna,tostada,fiancé,got,chicken,sausag,pizza,the,tuna,realli,tough,chew,liter,cracker,hi,pizza,bland,also,basic,larg,cracker",Negative,1
921,"thi,place,amaz,I,got,southwestern,tofu,soy,chorizo,burrito,avocado,wheat,wrap,It,sooo,much,better,I,expect,fill,I,tri,stubborn,soda,acai,lemon,flavor,not,satisfi,It,liter,sparkl,water,howev,I,tri,vanilla,cream,much,better,the,guy,hand,food,also,went,across,place,get,fork,realli,nice,will,come",Positive,0
922,"thi,place,rock,food,great,servic,outstand,the,food,portion,size,perfect,cant,go,wrong,place,everyon,alway,smile,seem,care",Positive,0
923,"Im,frequent,visitor,green,protein,list,macro,good,go,howev,today,I,went,dine,sinc,I,extra,time,hand,I,get,around,100130,pm,seem,cool,lunch,hour,anyway,I,order,chicken,teriyaki,sandwich,chees,grill,onion,ad,I,usual,pay,around,13,thi,time,charg,almost,15,I,shock,I,roll,request,receipt,later,I,look,receipt,I,saw,charg,200,grill,onion,rather,usual,050,So,Im,sure,mistak,I,take,cashier,fix,issu,refund,differ,So,I,wait,food,almost,twenti,minut,also,wasnt,big,deal,I,wasnt,rush,howev,I,receiv,food,disappoint,I,got,cold,chicken,sandwich,chees,grill,onion,what,I,paid,extra,top,sweet,potato,fri,cold,bare,edibl,overal,upset,meal",Negative,1
924,"I,went,didnt,get,greet,I,stair,menu,consid,get,smoothi,and,sinc,fruit,window,none,organ,I,went,websit,say,We,make,focu,compani,purchas,highest,qualiti,natur,ingredi,possibl,elimin,product,contain,gmo,artifici,color,flavor,appl,banana,gmo,and,quot,websit,I,drove,way,lie,toooooo,fake,healthi,food,I,left,goodby,either,blank,stare",Negative,1
925,"I,come,lot,BC,bf,like,vegetablessalad,thi,place,realli,fresh,ingredi,theyr,afford,what,great,custom,order,way,like,and,mani,healthi,option,servic,alway,friendli,hit,miss,likelihood,mess,order,almost,50haha,but,nice,remak,food,got,someth,wrong,I,love,breakfast,food,fave,goto,tomato,mozzarella,frittata,come,amaz,watermelon,salad,Be,wari,gym,rat,frequent,placegp,conveni,locat,next,lvac,gym,definit,tell,attract,clientel,thi,particular,locat,probabl,fave,one,flamingo,isnt,warm,bright,neon,green,isnt,favorit,color,restaur,overal,clean,modern",Positive,0
926,"well,drink,best,I,havent,much,food,except,hummu,salad,well,drink,everyth,absolut,amaz",Positive,0
927,"I,love,green,protein,everyth,place,whenev,I,travel,vega,number,one,spot,I,go,Im,visit,client,there,alway,nice,select,fresh,food,cours,juic,amaz,the,portion,size,someth,would,find,claim,jumper,thank,god,right,averag,person,that,look,someth,healthi,the,park,super,super,simpl,easi,get,the,staff,realli,help,help,find,anyth,need,your,food,readi,usual,less,five,minut,hot,delici,If,your,look,someplac,that,deepfri,slather,sauc,come,wont,disappoint,the,reason,four,star,instead,five,I,think,dine,area,could,use,littl,bit,revamp,the,ambienc,fine,chair,tabl,kind,cheap,flimsi,not,someth,I,prefer,sit,I,usual,get,takeout,either,way,eat,take,your,go,happi",Positive,0
928,"there,wow,factor,place,ye,mani,healthi,option,I,dont,think,present,tast,overal,price,worth,I,order,well,drink,chop,salad,total,2000,with,simpl,ingredi,I,didnt,think,could,screw,tast,probabl,wont,return,sorri,there,mani,option,la,vega,like,skinnyfat,grass,root,juic,bar,juicengo,similar,option,tast,better",Negative,1
929,"perfect,menu,set,favorit,healthi,dine,spot,la,vega,delici,low,calori,option,the,pizza,lavash,crust,burger,favorit,alway,friendli,staff,highli,recommend",Positive,0
930,"I,love,whatev,meal,plan,find,someth,eat,I,alway,get,grill,chicken,sweet,potato,asparagu,side,buffalo,sauc,balsam,glaze,If,mood,green,smoothi,I,recommend,green,limead",Positive,0
931,"thi,place,fabul,I,came,expect,plain,food,granola,crowd,wow,expect,wrong,the,food,amaz,I,built,meal,turkey,breast,pretti,amaz,the,server,friendli,appear,enjoy,time,work,overal,experi,excel,I,would,go,back,heartbeat",Positive,0
932,"best,place,ever,I,love,place,Im,aw,diet,I,pretti,much,cant,eat,anywher,place,approv,I,turkey,burger,one,time,grill,chicken,peanut,sauc,next,let,tell,F,bomb,It,good,I,come,back,even,Im,diet,I,wish,place,like,place,healthi,great,atmospher,friendli,employeesi,could,go",Positive,0
933,"wow,all,I,say,custom,servic,two,young,pretti,ladi,greet,got,sold,come,back,I,live,southwest,I,happen,around,215,eastern,area,crave,protein,shake,the,big,sign,caught,attent,I,thrill,I,got,acai,berri,protein,mix,green,delici,recommend,cashier,I,busi,owner,town,impress,place,they,also,big,star,DJ,resid,steve,aoki,big,fan,I,heard,three,locat,come,best,luck,brand,best,success,yelper,check,em",Positive,0
934,"thi,place,awesom,excel,servic,great,food,I,margherita,pizza,artichok,heart,ad,super,good,310,calori,My,boyfriend,got,bison,burger,huge,meat,juici,cook,perfect,neither,us,bison,pleasantli,surpris,good,the,tofu,fri,differ,interest,the,servic,place,realli,awesom,even,though,type,restaur,order,counter,sit,employe,still,come,make,sure,everyth,perfect,great,place,Id,definit,recommend,your,look,lighter,healthi,meal",Positive,0
935,"first,time,tri,place,kept,simpl,order,turkey,burger,avocado,opt,tofu,fri,My,cowork,order,veggi,burger,gluten,free,bun,jicama,fri,the,food,decent,noth,spectacular,noth,terribl,the,staff,kind,courteou,bottom,line,nice,healthi,eat,premium,price,attach",Negative,1
936,"thi,place,great,type,eater,mani,vegan,vegetarian,meateat,option,their,smoothi,realli,good,I,would,recommend,take,kid,I,love,hummu,plate,veggi,burger,the,tofu,fri,realli,good,they,cucumb,water,realli,tasti,I,would,tell,anyon,tri,least",Positive,0
937,"after,tri,mani,healthi,restaur,area,I,come,back,tri,green,protein,time,updat,review,realli,delici,nutriti,I,love,build,option,pick,protein,veggi,carb,Im,addict",Positive,0
938,"love,place,eat,least,week,bison,chees,steak,chicken,sausag,pizza,amaz,just,got,bison,burger,sooo,good,healthi,food,tast,good,hard,find,definit,best,ive,vega",Positive,0
939,"not,organ,enough,gluten,free,enough,A,tini,bit,vegan,friendli,long,eat,old,veget,vegan,dont,We,pay,attent,My,regular,citi,I,dine,nyc,LA,comparison,may,led,harsh,two,star,vega,place,might,three,four,star,overal,healthi,food,restaur,coast,coast,solid,2,star,My,prefer,combo,gluten,free,vegan,much,place,that,normal,So,consciou,eater,need,appli,I,drawn,name,sound,like,someth,abbot,kinney,hippest,spot,venic,CA,it,truli,healthi,food,restaur,your,actual,actual,health,food,If,your,transit,chili,subway,tgif,etc,great,step,stone,whole,food,vegan,menu,wynn,the,young,guy,behind,counter,interest,question,determin,I,could,eat,egg,gluten,the,answer,not,sure,I,ask,someth,egg,gluten,bit,lame,respons,the,answer,I,could,eat,noth,didnt,realli,matter,anyway,My,friend,order,bbq,chicken,pizza,takeout,devour,sinc,regularli,eat,jack,box,mcdonald,take,word,qualiti,food,feedback,hardli,realist,In,fact,diet,foul,cut,way,back,hang,tmi,still,peopl,go,seem,enjoy,smoothi,though,organ,I,took,one,tini,sip,pretti,good,If,your,crazi,picki,eat,youll,love,your,food,snob,keep,drive",Negative,1
940,"inde,healthi,delici,choic,e,even,though,food,mani,bland,theyr,still,pretti,good,best,thing,even,tast,healthi",Positive,0
941,"one,favorit,healthi,place,eat,la,vega,I,alway,get,well,drink,broccoli,cheddar,soup,the,food,alway,come,fast,consist,good,I,wish,there,2,locat,town",Positive,0
942,"Im,health,consciou,Im,alway,look,good,place,eat,still,healthi,love,juic,I,alway,get,vegan,pizza,Im,I,guess,reason,I,wouldnt,give,full,five,star,get,crowd,sometim,thi,probabl,next,lvac",Positive,0
