,Review,Ratings,class
1230,"the,wifey,I,stay,4,night,the,room,spaciou,front,desk,staff,help,the,pool,bomb,If,like,peopl,watch,go,the,price,OK,sinc,stay,week,I,would,stay",Positive,0
1231,"I,love,hotel,mandalay,bay,separ,newer,boutiqu,tower,our,suit,sizabl,tast,decor,the,spa,hotel,bathhous,favorit,strip,As,casino,Im,fan,I,worst,sushi,life,restaur,insid,casino,howev,poker,room,full,fish,alway,half,blind,mandalay,bay,fish,play,I,simpli,cannot,get,enough",Positive,0
1232,"hotel,awesom,think,got,regular,room,size,like,suit,end,strip,play,ginorm,hotel,day,long,youd,never,know,place,goe,mile,mile,good,hike,convent,center,total,enjoy,restaur,entertain,luxuri,spa,wonder,servic,receiv,sad,say,ran,time,couldnt,enjoy,beach,simul,pool,anoth,good,reason,go,back",Positive,0
1233,"cant,say,much,veri,clean,well,light,veri,direct,took,long,time,get,baggag,doesnt,reflect,airport",Positive,0
1234,"noth,gluten,free,shouldnt,everi,restaur,food,vendor,gluten,free,it,2018,peopl,allergi,suppos,eat",Negative,1
1235,"sandra,olson,pickup,plain,line,she,start,convers,yell,Im,adult,lower,ur,voic,5,level,I,understand,ur,problem,she,definit,need,custom,servic,class,I,dont,respond,well,person,yell,dont,like,way,I,walk,talk,like,sens,get,somewher",Negative,1
1236,"veri,simpl,find,way,around,gate,sign,I,love,there,plenti,food,restaur,restroom,around,also,super,clean,decent,wifi,well,organ,taxi,outsiz,the,thing,I,struggl,find,uber,lyft,pick,couldv,part,sinc,wasnt,look,sign,I,didnt,major,troubl,airport,perhap,I,return,la,vega,futur",Positive,0
1237,"one,favorit,airport,offer,mani,food,option,decent,wifi,ton,shop,the,place,huge,termin,1,termin,3,walk,distanc,just,fyi",Positive,0
1238,"noth,spectacular,new,arriv,they,slot,machin,saw,nobodi,win,I,wait,plane,wa,told,older,slot,player,long,ago,stay,away,I,would,give,suggest,better,signag,park,pick,ride,share,veri,confus,arriv,late,departur,went,smooth,fast",Negative,1
1239,"I,like,airport,simpl,fact,slot,machin,place,give,classic,vega,soon,get,plane,ive,multipl,time,airport,never,get,old,good,select,restaur",Positive,0
1240,"thi,one,favorit,airport,world,the,shop,fabul,ton,restaur,snack,shop,play,slot,machin,wait,flight,the,airport,clean,well,laid,larg,airport,they,quick,buss,rental,car,center,taxi,organ,outsid,baggag,claim,If,never,vega,need,visit,die,isnt,place,world,like,enjoy",Positive,0
1241,"veri,poor,adequ,signag,direct,peopl,rental,car,locat,via,shuttlebu,sever,folk,bu,well,difficulti,find,locat,much,better,job,choos",Negative,1
1242,"My,complaint,airport,tsa,staff,rude,patient,grant,5,morn,reason,snap,peopl,roll,eye,definit,power,trip,We,overhead,numer,peopl,tram,gate,theyv,never,seen,rude,staff,other,airport,fine,flight,time,airport,easi,get,around,At,least,Im,prepar,next,time,ill,rememb,ok,bitch,airport,itll,help,fit,right",Negative,1
1243,"realli,loud,I,mean,loud,announc,keep,repeat,So,stupid,not,realli,world,class,airport,D,gate,user,friendli",Negative,1
1244,"walk,quarter,mile,find,dirti,bathroom,insid,newer,termin,look,like,suburban,strip,mall,swap,meet,dirti,tacki,concours,obstacl,cours,everyth,dont,w,need",Negative,1
1245,"not,lot,say,except,small,airport,clean,well,maintenanc,most,staff,inform,help,run,coupl,oblivi,go,ask,one,person,question,locker,avail,free,charg,leav,belong,bathroom,clean,well,maintain",Positive,0
1246,"ampl,shop,restaur,healthi,option,well,starbuck,cpk,chili,fast,food,avail,make,sure,get,right,tram,youll,go,C,gate,slot,termin,didnt,get,enough,action,casino,great,bagel,shop,near,top,escal,bathroom,alway,need,attent,trash,bin,full,floor,dirti,men,the,signific,neg,pull,rate,4,star,3",Negative,1
1247,"I,like,airport,rememb,back,much,smaller,time,chang,Of,cours,huge,much,like,major,hub,and,I,enjoy,visit,la,vega,especi,I,enjoy,year,round,weather",Positive,0
1248,"I,shoulder,massag,hope,best,decis,I,made,weekend,hope,gave,refresh,I,need,day,late,night,earli,morn,I,chair,massag,termin,C,If,your,airport,time,spare,cheapest,worthwhil,thing",Positive,0
1249,"As,come,airport,termin,1,D,youll,see,coupl,row,slot,machin,head,back,check,area,shop,restaur,restroom,slot,machin,D,gate,walk,toward,check,area,center,hallway,starbuck,nearest,D,gate,left,chili,hudson,new,welcom,LV,store,right,red,mango,metro,pizza,restroom,center,hallway,quizno,sub,farthest,D,gate,fli,tofrom,gate,hawaiian,air,right,D,gate,area,delta,left,far,gate,area,D,gate,it,nice,mildli,air,condit,august,2017,floor,shini,clean,chair,leather,look,cluster,gate,there,TV,monitor,seat,area,there,rolex,clock,left,face,end,termin,casino,area,gate,seat,begin,trash,recycl,bin,walkway,area,outsid,gate,seat,area,huge,window,give,view,airport,nevada,LV,area,not,loud,there,charg,station,right,hawaiian,air,side,loud,speaker,kinda,loud,enough,hear,board,calll,miss,flight,restroom,clean,lot,stall,door,open,inward,tight,squeez,much,room,carri,get,easili,thank,there,heavi,duti,hook,door,At,sink,counter,ledg,put,belong,papertowel,avail,there,belt,ppl,mover,head,tofrom,check,area,shop,begin,left,brook,brother,fine,men,shirt,women,cloth,tumi,luggag,backpack,hudson,booksfor,sundri,book,tag,rhineston,glitteri,bag,accessori,right,xpressspa,offer,neck,pillow,bodi,well,accessori,3,massag,machin,8,massag,full,bodi,length,chair,flip,flop,slipper,sunglass,sock,profession,team,player,imag,coach,mac,cosmet,center,bose,home,theater,person,offic,sound,system,A,huge,stone,rabbit,D",Positive,0
1250,"it,littl,confus,name,chang,microtel,baymont,it,still,parent,compani,I,guess,manag,still,anyway,I,go,vega,wife,dog,We,dont,want,bother,peopl,dogsit,bring,leav,hotel,room,go,sinc,he,train,well,So,hotel,choic,limit,petfriendli,one,We,use,stay,westin,casuarina,step,strip,usual,charg,well,100night,even,alreadi,deal,with,littl,bit,research,found,microtel,baymont,pretti,good,review,travel,websit,similar,situat,us,peopl,pet,So,gave,tri,weve,stay,twice,time,paid,well,100night,the,first,time,I,checkedin,littl,bit,struggl,book,reserv,jacuzzi,suit,expedia,noth,neither,hotel,websit,expedia,say,dog,allow,jacuzzi,suit,So,I,got,checkin,wouldnt,let,us,suit,they,want,downgrad,us,regular,room,even,regular,suit,So,I,fought,littl,bit,eventu,put,us,compromis,regular,suit,rather,room,I,wish,polici,disclos,somewher,clearli,websit,the,suit,right,size,their,bed,quit,heavenli,bed,westin,casuarina,bad,the,hotel,small,that,posit,less,peopl,look,weird,see,take,dog,thing,unlik,bigger,hotel,westin,it,also,clean,the,front,desk,littl,bit,friendli,ehh,I,realli,dont,care,they,free,breakfast,good,first,waffl,cereal,sausag,egg,morn,get,pretti,sick,the,amen,lack,fit,part,they,pool,fit,room,when,I,went,fit,room,hope,get,rep,done,dumbbel,nowher,found,My,master,bathroom,probabl,bigger,fit,room,all,treadmil,doesnt,work,ellipt,pedal,run,hand,instead,leg,good,thing,there,24hr,fit,gym,far,away,As,far,pet,amen,go,plastic,poop,bag,real,plu,there,grass,youd,make,dog,thing,rock,the,main,reason,I,like,hotel,actual,awar,pleasantli,surpris,find,I,liter,right,across,la,vega,premium,outlet,south,you,realli,cross,small,street,separ,your,outlet,it,also,close,food,place,plaza,outlet,close,7eleven,cv,pharmaci,late,night,need,did,I,say,mile,away,bachi,burger,yup,mile,away,the,downsid,littl,far,strip,but,doesnt,realli,bother,it,short,510,min,drive,depend,traffic,it,actual,close,south,point,hotel,your,crave,cheap,roulett,game,dont,get,confus,microtel,baymont,they,If,your,still,doubt,check,address,55,E,robindal,road,My,002",Positive,0
1251,"when,found,I,sent,vega,inservic,I,yelp,approv,hotel,option,found,microtel,So,glad,I,microtel,perfect,checkin,easi,painless,folk,work,front,desk,alway,extrem,help,question,get,cab,meet,room,need,the,amen,quaint,small,pool,even,smaller,gym,but,enough,get,work,trip,the,locat,quit,far,strip,least,compar,Im,use,20,cab,ride,the,shuttl,take,mandalay,bay,I,think,found,last,day,the,room,great,for,price,paid,60night,room,superb,clean,simpl,decor,modern,flair,pack,everyth,need,one,last,aspect,made,stay,microtel,amaz,complementari,continent,breakfast,coffe,tea,milk,assort,juic,A,varieti,bake,good,cereal,offer,daili,select,hot,entre,bacon,one,day,sausag,next,egg,potato,oatmeal,grit,and,waffl,maker,If,your,budget,great,load,big,breakfast,take,bake,good,go,could,set,day,great,deal",Positive,0
1252,"I,found,microtel,book,hotwirecom,dont,know,name,hotel,pay,I,initi,wari,well,I,kinda,think,name,bad,make,sound,small,crappi,the,review,good,pictur,made,look,nice,I,think,I,paid,48,night,book,2,day,I,realli,happi,room,It,clean,comfort,arriv,day,night,first,thing,take,nap,drape,great,job,black,room,the,bathroom,decent,size,clean,the,staff,friendli,accommod,We,never,took,advantag,free,breakfast,look,like,quit,spread,We,use,free,shuttl,van,three,time,To,strip,airport,the,driver,friendli,profession,came,quickli,call,pickup,strip,theyr,next,restaur,outlet,mall,decent,food,court,I,would,certainli,stay",Positive,0
1253,"great,money,simpl,clean,hotel,10,min,access,strip,car,includ,basic,breakfast,free,internet,access,rare,day",Positive,0
1254,"place,great,they,allow,pet,price,good,they,close,enough,strip,far,enough,away,enjoy,part,vega,away,tourist,the,breakfast,pretti,good,egg,sausag,biscuit,gravi,waffl,yogurt,cerealsetc,nice,courtyard,indoor,poor,room,clean,tidi",Positive,0
1255,"stay,day,dad,train,the,hotel,three,year,old,everyth,still,look,new,smell,fresh,thi,nonsmok,hotel,indoor,swim,pool,open,24,hr,gym,treadmil,ellipt,anoth,machin,work,arm,also,includ,light,breakfast,egg,patti,hash,brown,biscuit,gravi,sausag,wafflespancak,muffin,coffe,juic,item,the,room,clean,water,realli,slipperi,take,awhil,soap,wash,away,provid,shampoo,soap,also,offer,free,trip,airport,mandalay,bay,the,staff,super,friendli,nice,help,across,street,outlet,mall,town,squar,mall,good,thirti,minut,walk,bad,esp,right,temperatur,I,warn,dont,tri,summer,month,way,hot,Id,probabl,stay,I,rental,car,anoth,perk,hotel,free,wifi",Negative,1
1256,"I,would,put,25,star,I,cant,3,wasnt,aok,pro,veri,cheap,2,queen,frisat,night,110,total,includ,tax,etc,easi,navig,not,far,drive,strip,free,wifi,free,park,free,continent,breakfast,friendli,staff,clean,fridg,coffe,maker,microwav,room,con,thinnest,wall,hotelmotelapart,I,ever,experienc,life,not,could,hear,peopl,talk,normal,volum,unless,ac,tv,goe,whole,level,annoy,crack,head,next,room,rant,all,night,long,I,got,sleep,2nd,night,I,could,hear,guest,yell,shut,F,Im,sure,guy,audibl,floor,keep,mind,2,star,hotel,I,would,given,3,star,review,I,gotten,sleep,2nd,night,If,want,vega,cheap,still,option",Negative,1
1257,"As,dog,owner,hard,find,hotel,let,stay,dog,If,I,own,small,dog,sure,I,probabl,sneak,dog,I,dont,think,I,hide,medium,size,dog,So,I,pick,place,thi,second,pet,friendli,hotel,ive,tri,la,vega,pro,1,plenti,park,space,premis,2,friendli,staff,3,includ,continent,breakfast,4,easi,access,ga,station,fast,food,joint,shop,etc,you,probabl,walk,mani,5,they,suppli,doggi,poop,bag,6,veri,clean,room,though,I,felt,realli,bad,tast,carpet,paint,wall,look,outdat,appear,70,mini,fridg,microwav,coffe,maker,free,wifi,lcd,room,con,1,it,pretti,noisi,dont,air,condit,run,I,hear,peopl,upstair,walk,special,peopl,activ,morn,2,I,heard,someon,dog,bark,continu,dont,leav,dog,unattend,dog,suffer,separ,anxieti,pleas,train,dog,3,far,vega,action,wont,walk,bellagio,that,sure,4,My,room,disturb,sign,I,ask,one,5,ran,tissu,water,flow,control,shower,requir,hard,pull,turn,shower,6,On,check,date,disabl,room,key,I,abl,come,side,door,I,wish,didnt,I,travel,dog,I,stuff,I,carri,I,travel,airlin,friendli,dog,crate,medium,size,dog,I,make,multipl,trip,car,check,hotel,7,I,hope,dog,finicki,pee,poo,you,wont,find,well,manicur,lawn,there,area,dog,reliev,cover,potteri,like,materi,8,the,area,seem,safe,hotel,surround,abandon,home,lot",Negative,1
1258,"fantast,place,stay,dont,mind,away,strip,I,stay,weekend,novemb,40,night,veri,clean,venu,the,room,arent,larg,definit,make,mirror,setup,youll,realli,surpris,nice,decor,price,even,includ,new,flat,screen,TV,believ,32,sinc,I,went,the,best,part,definit,free,breakfast,all,eat,egg,hashbrown,waffl,thing,I,would,stay",Positive,0
1259,"thank,procrastin,busi,weekend,companyimpos,hotel,budget,stuck,book,room,microtel,the,descript,orbitz,mention,babi,grand,piano,lobbi,bad,could,right,I,say,pleasantli,surpris,the,place,clean,though,nowher,near,fanci,the,beef,I,smell,characterist,mani,cheap,hotel,chain,like,overdos,cleaner,get,rid,whatev,stinki,smell,previou,occup,left,behind,everyon,pleasant,breakfast,pretti,decent,although,made,eat,lobbi,and,2nd,morn,ran,egg,long,time,when,I,told,ladi,serv,area,took,20,minut,come,moreand,came,three,scrambl,egg,patti,I,mean,cmondid,run,these,obvious,frozen,mere,microwav,three,At,peak,breakfast,time,there,20,peopl,eat,breakfast,wait,thing,I,luckili,I,saw,approach,snag,one,all,pretti,great,valu,the,clientel,seem,consist,busi,peopl,probabl,constrain,budget,young,peopl",Positive,0
1260,"At,last,minut,drive,lost,wage,I,book,singl,room,microtel,inn,suit,70,orbitz,have,never,heard,chain,I,pretti,much,felt,I,roll,dice,one,but,sinc,true,tourist,lost,wage,ever,spend,hour,room,I,figur,hell,It,cant,dingier,last,stay,excalib,well,joint,obvious,new,newli,remodel,light,year,ahead,mgm,excalib,even,mirag,cleanli,bed,pillow,waaaay,comfort,room,modest,decor,amen,uptod,modern,amen,rang,flat,screen,vizio,microwav,even,mini,fridg,store,booz,drink,hit,casino,they,even,free,breakfast,930am,howev,best,part,hotel,100,non,smoke,dont,get,nasti,smoke,stench,despit,febreez,seep,wall,carpet,draperi,time,ahem,mgm,it,also,mile,south,main,strip,la,vega,blvd,simpl,hassl,park,right,front,thi,make,super,mellow,get,overal,I,highli,recommend,place,1,want,save,cash,2,dont,mind,stay,outsid,strip,3,want,nonsmok,super,mellow,place,get,weekend,ephemer,debaucheri,note,No,king,bed,they,queen,size,check,12pm,11am,like,hotel,strip",Positive,0
1261,"stay,one,night,flight,next,morn,I,must,say,far,best,microtel,I,stay,I,probabl,stay,ten,twelv,differ,microtel,It,obviou,hotel,fairli,newa,review,state,total,nonsmok,hotel,smoker,I,would,suggest,request,first,floor,room,make,go,littl,easier,the,lobbi,modernli,decor,bright,welcom,bed,comfort,soft,downsid,microtel,includ,one,dont,usual,king,bed,singl,doubl,queen,room,suit,lcd,hdtv,also,big,plu,free,internet,phone,call,anywher,lower,48,nice,save,cell,phone,minut,upon,check,front,desk,employe,polit,welcom,sinc,tuesday,night,rate,I,receiv,excel,valu,breakfast,excel,egg,sausag,beacon,well,muffin,fruit,there,limit,seat,breakfast,area,I,would,imagin,crowd,weekend,hotel,book,thi,hotel,littl,strip,plan,see,sight,need,car,reli,public,transport,the,hotel,right,across,outlet,mall,100,store,well,numer,fast,food,dine,option,within,walk,distanc,If,dont,want,fast,food,sever,restaur,front,outlet,mall,along,la,vega,blvd,includ,ihop,chili,buffalo,wild,wing,other,these,probabl,10,minut,walk,hotel",Positive,0
1262,"disappoint,even,price,point,reserv,pet,polici,end,take,dog,the,check,process,highlight,she,help,friendli,safeti,mind,none,lock,instal,complet,door,didnt,seal,nois,major,issu,somebodi,beat,sever,door,hallway,430,half,hour,obvious,tri,get,peopl,even,curtain,complet,close,light,enough,see,everyth,room,It,seem,place,regular,town,worker,I,dont,problem,per,se,I,felt,like,I,girl,guy,dorm,although,I,end,issu,I,wont,back",Negative,1
1263,"well,lit,park,fabul,restaur,showmar,within,walk,distanc,invit,entranc,way,smoke,free,hotel,A,huge,plu,room,clean,tidi,queen,size,bed,littl,firm,hey,cant,price,realli,good,light,bed,lamin,floor,room,mean,nasti,carpet,odor,ye,nice,view,park,lot,free,wifi,one,downsid,hotel,they,NO,elev,2nd,floor,stay,On,hand,realli,fanci,cart,whi,I,chose,hotel,may,wonder,I,need,stay,overnight,area,and,allow,pet,ye,two,limit,happen,I,doe,place,meet,requir,ye,rememb,pay,room,better,qualiti,time,would,I,choos,hotel,need,you,bet",Negative,1
1264,"stop,I,didnt,want,sleep,rest,area,room,ok,suppos,there,major,issu,given,room,key,lock,door,I,wont,fault,attend,after,three,tri,I,abl,get,new,room,take,shower,get,rest,the,attend,courteou,help,room,clean,unlik,respond,sound,pleasur,heard",Negative,1
1265,"small,room,question,activ,guest,work,truck,broken,pet,limit,one,person,cat,kitten,room",Negative,1
1266,"room,decent,shape,onli,complaint,would,wall,lot,thinner,motel,stay,pennsylvania,I,could,hear,guy,upstair,take,piss,clear,day,peopl,talk,either,room,hall,bit,room,the,bed,super,thin,toss,turn,big,deal",Negative,1
1267,"never,againfirst,wall,paper,thin,We,exhaust,woken,1130pm,scream,pleasur,thi,went,door,slam,differ,women,take,overseem,like,prostitut,We,turn,AC,music,loud,abl,go,back,sleep,the,motel,construct,bewar,coffe,morn,serv,tini,cup,lid,creamer,We,pick,motel,need,someth,coupl,hour,didnt,want,call,around,tri,find,motel,accept,dog,dont,wast,money,ladi,front,desk,courteou,help,l,wouldnt,go,back,thi,might,isol,incid,mani,motel,around,take,anoth,chanc",Negative,1
1268,"disappoint,motel,6,while,brand,larg,clean,improv,motel,past,year,motel,6,locat,poor,shape,I,stay,twice,past,month,the,first,stay,okay,even,condit,room,subpar,the,second,stay,downright,aw,I,reserv,room,fridg,microwav,would,give,room,sinc,I,driven,700,mile,I,wasnt,put,fight,the,bed,comfort,neither,firm,hard,age,sheet,blanket,the,second,stay,also,featur,room,look,like,fall,apart,broken,board,rusti,nail,protrud,wall,the,women,staff,pleasant,time,demeanor,accept,thing,I,note,two,recent,stay",Negative,1
1269,"I,stay,motel,6,locat,I,understand,budget,motel,amen,but,I,also,believ,brand,assur,I,would,get,clean,room,thi,place,disgust,dimli,lit,dirti,broken,bed,I,slept,cloth,top,bed,didnt,even,take,shower,I,6,hour,couldnt,stand,thought,even,5,minut,unfortun,I,know,NO,qualiti,control,motel,6,chain,I,avoid,stay,motel,6",Negative,1
1270,"ive,stay,mani,motel,6s,particular,motel,6,worst,ive,ever,stay,ye,shouldnt,expect,much,cost,room,experi,prior,great,when,I,sat,toilet,I,felt,drop,water,fall,onto,back,think,anyth,I,thought,wash,cloth,hang,back,toilet,touch,back,A,second,time,restroom,water,drop,touch,back,time,I,turn,around,see,anyth,sit,back,toilet,noth,I,look,see,water,damag,ceil,bathroom,I,first,floor,water,drip,ceil,I,left,go,later,even,came,back,room,find,cockroach,sit,wall,near,bathroom,one,run,across,floor,bed,ive,heard,mani,time,cockroach,hotel,room,first,time,ive,ever,experienc,I,happi,I,never,book",Negative,1
1271,"I,check,ed,friday,night,check,today,sunday,march,25,th,ami,drove,california,arizona,wed,husband,daughter,I,got,around,12,night,friday,first,thing,I,saw,alot,burn,whole,blanket,cigarett,smell,tub,dirti,I,tire,tell,night,I,wash,towel,shampoo,night,husband,couldnt,sleep,went,sleep,one,bed,3,year,old,daughter,I,slept,bed,alon,I,pregnant,I,notic,next,morn,husband,rash,back,itchi,left,like,left,wed,came,back,hotel,sleep,couldnt,sleep,said,felt,someth,look,around,look,mattress,found,bed,bug,husband,realli,upset,want,report,mayb,wouldnt,anyth,talk,ladi,front,desk,chage,room,smoke,room,pregnant,felt,dizzi,smell,said,didnt,noth,els,would,still,clean,room,I,dont,know,didnt,want,clean,room,clean,second,room,air,room,way,home,daughter,itch,start,bleed,also,got,bite,bed,bug,husband,told,call,back,make,sure,thi,dont,happen,one,els,I,man,answer,gave,attitud,said,basic,said,everyon,work,clean,ect,I,told,child,leg,I,told,mayb,dont,understand,mayb,dont,kid,respond,that,I,dont,travel,smart,ill,call,inspect,first,thing,morn,wors,place,ever,room,254",Negative,1
1272,"If,I,could,leav,zero,star,I,would,thank,god,carpet,I,could,imagin,dirti,would,the,make,believ,bedspread,stain,cigarett,burn,toilett,bad,2,8,room,book,high,school,obvious,dont,expect,much,motel,6,cleanli,safeti,might,nice,our,high,school,softbal,team,afraid,live,their,word,polic,show,shortli,deal,appear,homeless,peopl,kick,premis,the,ladi,still,curb,morn,poor,thing,look,like,bag,trash,thrown,her,stuff3,dog,man,found",Negative,1
1273,"thi,place,horribl,cigarett,burn,comfort,room,smell,bad,homeless,peopl,leav,room,morn,credit,card,machin,pay,cash,one,comfort,stain,I,I,didnt,even,get,I,paid,It,bad,wasnt,even,worth,8900",Negative,1
1274,"It,get,two,star,comfort,bed,heater,work,roof,head,night,but,servic,registr,slow,provid,3,hand,towel,4,adult,It,sketchi,af,one,night,bad",Negative,1
1275,"stay,weekend,clue,less,area,around,well,I,reserv,2,day,keep,mind,I,someon,corp,still,mest,everyth,I,mean,websit,go,wrong,person,right,dont,stay,pay,extra,got,extra,mile,point,blank,I,get,okay,room,make,scene,doesnt,go,like,get,right,begin",Negative,1
1276,"use,motel,6,everi,blue,moon,one,thing,doesnt,chang,non,smoke,room,heavili,smell,like,smoker,loung,room,281,smoker,loung,doesnt,even,trash,room,smell,like,smoker,loung,least,notifi,renter,head,time,way,dont,go,back,forth,tri,find,room,doesnt,smell,it,price,I,must,say",Negative,1
1277,"No,heat,first,night,froze,couldnt,sleep,went,desk,told,couldnt,fix,they,space,heater,borrow,I,wait,cold,middl,night,final,clerk,found,extra,blanket,It,took,longtim,ask,talk,manag,sever,time,problem,manag,never,call,back,they,didnt,make,right,bath,tub,hair,bathroom,sink,leak,repair,person,fix,quickli,howev,recommend,they,one,wash,cloth,two,peopl,they,much,better,know",Negative,1
1278,"man,place,nasti,dirt,bug,hair,plane,sight,I,leav,3,hour,I,repuls,I,check,ask,refund,card,after,argument,refund,card,thank,god,I,terribl,time,find,hotel,suitabl,child,weekend,I,AZ,I,end,red,roof,plu,final,room,didnt,make,feel,like,child,would,catch,aid,touch,floor,Id,say,unless,prostitut,homeless,smoke,crack,probabl,wont,want,stay,spend,extra,30,night,get,room,turn,light,without,wonder,what,go,creep,mattress,your,asleep",Negative,1
1279,"thi,first,time,ive,bother,leav,review,anyth,yelp,I,pick,hotel,cheapest,area,I,wasnt,expect,hilton,experi,even,holiday,inn,one,when,I,first,pull,park,lot,polic,forens,van,work,not,great,first,impress,I,figur,whatev,then,I,ask,checkin,I,want,internet,room,told,I,could,pay,three,dollar,basic,give,premium,I,bit,irrit,I,went,premium,actual,brought,within,5,night,real,hotel,street,then,I,spent,entir,even,fight,internet,connect,even,wouldnt,prompt,leav,review,instead,I,discov,morn,shower,warm,it,wont,hot,I,like,could,OK,It,wont,warm,AT,all,I,highli,recommend,pick,differ,motel,hotel,almost,anyth,better,place",Negative,1
1280,"I,check,I,wasnt,tire,Id,leav,drive,14,hr,today,come,room,find,dirti,floor,fresh,shoe,print,also,one,dog,found,pill,floor,I,caught,time,swallow,I,pray,dog,didnt,eat,one,No,trash,room,either,horribl,place,too,bad,I,select,one,star,post",Negative,1
1281,"If,I,could,I,wouldnt,give,motel,star,but,hotel,three,night,when,told,us,could,check,3,PM,went,hotel,ladi,front,desk,tell,us,go,anoth,hour,check,and,I,wasnt,one,wait,line,said,somebodi,show,work,they,told,would,call,hour,tell,room,avail,after,hour,I,call,never,call,told,I,go,anoth,hour,half,get,room,So,around,6,PM,night,suppos,check,hotel,3,PM,final,got,room,At,hotel,let,keep,type,dog,huge,dog,like,american,pit,bull,your,name,the,dog,start,bark,6,AM,everi,morn,least,30,minut,hour,somebodi,would,shut,and,call,front,desk,tell,go,told,walk,nextdoor,talk,person,what,kind,hotel,the,custom,servic,suck,the,peopl,front,desk,want,help,and,theyr,run,around,ask,anyon,got,room,servic,couldnt,keep,track,got,room,servic,didnt,I,didnt,even,know,offer,servic,caus,didnt,even,tell,us,spend,extra,20,go,nice,hotel,wast,money,hotel,and,stripper,jaggi,walk,around,whole,entir,area,and,noth,know,that,what,go,peopl,stupid",Negative,1
1282,"stay,372016,check,3816,recent,move,AZ,need,place,sleep,check,easi,howev,call,front,desk,ask,late,check,night,check,guy,work,night,said,could,check,noon,At,around,11am,hear,knock,door,answer,hous,keep,told,late,check,leav,come,knock,even,minut,told,talk,guy,name,raul,said,nobodi,work,name,said,talk,guy,last,night,leav,woman,hous,keeper,start,knock,told,im,late,check,write,paper,she,said,ok,I,pack,stuff,soon,possibl,threw,car,told,ladi,front,desk,tell,confus,morn,someth,line,ask,want,key,back,I,said,ill,leav,im,stand,park,lot,repack,see,guy,kept,knock,door,said,hey,notic,ear,plug,listen,music,whatev,said,hey,hey,look,said,u,talk,your,manag,I,told,im,tire,need,rest,turn,corner,put,he,headset,back,say,see,say,keep,walk,not,even,sorri,noth,not,mention,night,check,someon,play,loud,enough,music,car,mayb,3,door,someon,kept,whistl,night,No,rest,work,tonight,I,contact,corp,make,complaint,I,stay,room,105,ps,dont,know,clean,toilet,befor,check,seat,either,old,poop,splash,someth,els,clean,spray,lysol",Negative,1
1283,"noth,say,stay,like,three,cop,car,morn,take,dog,potti,We,pull,last,night,ughwhil,definit,better,outsid,mesa,south,locat,basic,glorifi,crack,hous,still,lack,feel,comfort,take,dog,outsid,depart,We,figur,oh,well,lock,everyth,night,roomyuck,I,love,motel,6,instal,lamin,instead,carpet,hotel,carpet,Is,nasti,and,lamin,easi,clean,Si,frustrat,room,super,dirti,there,crayon,piec,floor,question,tampon,look,item,dog,found,bed,gnaw,hair,bathroom,visibl,debri,everywher,the,room,smell,smoki,like,non,smoker,hint,smell,give,issu,the,ac,smell,like,cigarett,blow,stinki,air,room,made,husband,ask,raw,throat,morn,hi,deserv,violent,open,mouth,snore,night,cigarett,burn,everywher,stain,blanket,sketchi,areairon,next,mini,golf,cours,paid,internet,seem,slow,total,quit,stay,somewher,els",Negative,1
1284,"DO,not,stay,here,book,hotel,hotelcom,request,non,smoke,room,arriv,2am,soon,drove,peopl,drug,dealerspeopl,get,high,hang,front,along,stair,walk,toward,room,smell,stench,cigarett,It,even,wors,open,door,luckili,abl,cancel,reserv,get,money,back,never",Negative,1
1285,"stay,go,event,phoenix,the,area,horrid,motel,6,side,OK,the,room,said,non,smoke,could,tell,room,smoke,roomfunni,thing,said,smoke,ashtray,room,We,got,horribl,bed,sound,like,crunch,paper,got,move,around,the,sheet,felt,like,wash,straight,starch,and,2,peopl,room,2,bed,1,hand,towel,2,bath,towel,there,coupl,long,stray,hair,tub,We,paid,5500,room,I,think,got,overcharg,live,learn,We,reserv,La,quinta,4000,morew,paid",Negative,1
1286,"I,horribl,experi,place,room,fake,hard,wood,floor,crumb,hair,everywher,appear,like,hadnt,ever,swept,bathroom,long,hair,next,tub,bed,sheet,pillow,stain,bed,spread,cigarett,burn,air,condition,stop,work,half,way,night,found,plastic,tearoff,piec,panti,liner,behind,night,stand,dead,bug,smash,wall,behind,door,tweaker,realli,sketchi,peopl,walk,around,hotel,I,would,advis,anyon,keep,go,stay,hotel,I,told,desk,clerk,said,sound,like,one,even,clean,room",Negative,1
1287,"lost,hous,coupl,month,ago,stay,price,good,till,jack,price,dont,offer,shampoo,condition,A,coupl,room,got,smell,moldi,ac,heater,didnt,work,found,bed,bug,two,room,roach,coupl,sick,want,money,back,manag,said,well,anoth,night,fight,next,room,kid,complaint,manag,tell,kid,frighten,4,2,year,old,manag,decent,give,damn,I,got,kick,sister,man,fight,drove,man,away,came,back,rent,room,said,couldnt,If,anyth,rent,els,one,thing,sure,ladi,work,day,night,great,awesom,head,guy",Negative,1
