,Review,Ratings,class
1229,"thi,place,mediocr,the,servic,slow,eat,lot,time,middl,easter,food,I,think,Im,disappoint,qualiti,flavor,dish,the,meat,shawarma,dri,flavorless,falafel,hasnt,tradit,ingredient,just,falafel,lettuc,It,overpr,isnt,worth,My,best,advic,skip,aw,place",Negative,0
1230,"for,new,place,I,alway,like,go,back,time,make,mind,At,first,layout,design,locat,nice,staff,friendli,I,eaten,taken,time,and,view,place,go,last,long,the,qualiti,food,dose,compar,locat,I,order,thing,everi,paramount,much,oil,feel,sick,eat,I,think,need,rethink,busi,plan,train,staff,food,prepar",Negative,0
1231,"In,honestli,probabl,fault,I,order,tabbouleh,salad,I,realis,staff,member,couldnt,even,find,spent,minut,find,someon,help,locat,I,walk,away,order,servic,extrem,slow,ineffici,portion,size,small,mediocr,If,enjoy,eat,gritti,littl,bit,9,dollar,small,size,salad,check,place",Negative,0
1232,"chicken,shawarma,dri,tast,like,may,day,kofta,dri,wellveri,disappoint,best,part,pizza,I,order,daughterwont,eat,4000,wast,next,time,showtim,bistro",Negative,0
1233,"kind,sad,pasta,fresh,close,I,definit,saw,come,onc,owner,stop,come,cook,food,went,crap,the,last,time,I,ate,chef,we,owner,cook,work,took,pride,work,food,cold,flavor,way",Negative,0
1234,"I,actual,twice,pleas,time,thi,place,casual,relax,great,spot,kid,famili,As,name,state,pasta,inde,fresh,delight,chewi,both,carbonara,bolognes,delici,We,also,quit,pleas,appl,salad,garlic,knot,they,offer,lunch,special,pasta,salad,around,12,enough,2,meal,I,also,sampl,brais,kale,appl,compot,A,healthi,low,carb,uniqu,dish,the,menu,boast,lot,gluten,free,copi,they,offer,pasta,whole,wheat,nice,they,macaroon,visit,the,menu,post,wall,isnt,applic,anymor,there,seem,littl,bit,disconnect,grow,pain,you,sit,serv,there,also,counterwindow,order,go,regardless,food,good,price,fair,ill,go,back,veri,good,pasta,enjoy,yoga,pant,antsi,toddler,A,win",Positive,1
1235,"We,groupon,got,good,deal,howev,without,groupon,bill,would,close,50,crazi,place,like,food,good,got,arugula,salad,amaz,I,got,chicken,fettuccini,flavor,great,noodl,hard,cook,the,boyfriend,got,spici,mariana,shrimp,delici,If,werent,high,price,would,regular",Positive,1
1236,"yummi,yummi,So,mani,choic,My,girlfriend,I,tri,famili,groupon,came,salad,garlic,knot,larg,pasta,bowl,begin,end,food,great,the,servic,need,work,small,place,servic,look,bore,will,tri,take,see,food,still,good",Positive,1
1237,"I,say,I,impress,place,We,arriv,around,1pm,saturday,werent,busi,you,walk,order,counter,sinc,I,groupon,I,opt,famili,pasta,meal,includ,pasta,choic,choic,sauc,two,top,chees,We,opt,ravioli,broccoli,tomato,ricotta,marinara,sauc,the,meal,also,includ,hous,salad,garlic,knot,our,salad,came,first,amaz,thi,highlight,meal,It,realli,nice,plate,first,couldnt,tell,ingredi,appl,ribbon,wrap,around,arugula,the,dress,light,incred,flavor,flavor,work,well,togeth,portion,incred,gener,I,never,impress,basic,hous,salad,the,garlic,knot,arriv,soon,salad,pair,nice,warm,fresh,delight,the,ravioli,arriv,last,realli,nice,not,cheesi,Im,use,ravioli,I,like,stuf,much,fresh,spinach,their,menu,quit,extens,quit,number,menu,item,caught,eye,next,visit,look,forward,tri,food,soon",Positive,1
1238,"first,visit,last,nighti,realli,want,love,I,didnt,love,actual,I,thought,aw,sent,back,entir,dish,staff,adequatedidnt,realli,seem,care,sent,back,two,pasta,dish,one,bite,taken,I,order,pesto,broccoli,mushroomsth,dish,came,I,describ,thick,dark,coatingit,way,thick,call,sauc,certainli,didnt,tast,like,pesto,I,wont,go,back",Negative,0
1239,"our,third,visit,want,local,restaur,well,I,must,offer,construct,critic,first,visit,tasti,food,prepar,chef,we,second,visit,still,complaint,last,night,disappoint,My,husband,order,shrimp,tagliatel,alfredo,sauc,true,alfredo,contain,noth,butter,cream,chees,thi,alfredo,like,wallpap,past,Im,guess,must,thicken,flour,poor,attempt,roux,veri,gluey,raw,tast,suggest,cook,roux,bit,longer,ad,milk,add,cream,I,order,tagliatel,oliv,oil,roast,garlic,broccoli,mushroom,when,I,got,dish,veggi,burn,tast,aw,the,chef,gracious,apolog,made,anoth,veri,mediocr,best,thi,dri,veggi,heat,fri,pan,I,suggest,heat,chicken,broth,ad,pasta,dish,I,also,suggest,oliv,oil,chosen,sauc,perhap,saut,garlic,oil,aglia,olia,add,rest,ingredi,I,read,poor,review,garlic,knot,our,flavor,oil,garlic,salt,insid,bit,raw,I,notic,use,culinari,student,kitchen,perhap,prep,marinara,sauc,good,potenti,just,bit,sweet,side,I,think,best,bet,sauc,tasti,pesto,the,order,area,bit,confus,there,small,blackboard,wall,script,write,tini,almost,imposs,read,suggest,put,larg,blackboard,back,wall,near,soda,write,larg,print,peopl,see,come,I,see,board,lasagna,1800,No,way,that,price,fine,dine,restaur,the,chef,prepar,first,meal,wasnt,last,night,the,chef,nice,young,man,I,said,want,well,still,beer,wine,macaroon,still,tini,most,posit,asset,freshli,made,pasta,light,delici,not,tri,mean,construct,I,think,littl,place,get,kink,theyll,well,review,retir,cook,teachercater,italian,descent",Negative,0
1240,"ive,twice,alreadi,food,great,between,school,work,I,need,quick,bite,eat,I,get,lunch,special,great,deal,699,chose,pasta,bread,soup,salad,I,love,whole,wheat,pasta,option,definit,tri,havent,yet,someth,everyon",Positive,1
1241,"got,around,8pm,wednesday,pretti,hard,workout,I,die,good,size,pasta,I,disappoint,I,order,tagialel,carbonara,pecorino,chees,spinach,mushroom,roast,garlic,chicken,everyth,point,ill,back,often,stand,pasta,photo,review",Positive,1
1242,"thi,place,much,offer,My,boyfriend,I,go,least,everi,week,everyth,fresh,delici,tast,differ,the,lunch,special,super,afford,come,bread,soup,salad,the,staff,friendli,alway,make,extra,effort,talk,us,cater,us,come,shrimp,alfredo,Im,sure,youll,come,back",Positive,1
1243,"Im,constantli,lookout,next,great,local,establish,especi,conveni,locat,place,patron,regularli,A,bit,hidden,beaten,path,discoveri,pure,serendipit,even,better,I,found,groupon,deal,19,famili,meal,combo,normal,35,We,decid,select,pappardel,pasta,marinara,sauc,ricotta,chees,zucchini,mushroom,top,the,combo,come,order,garlic,knot,larg,hous,salad,while,wait,order,watch,make,pasta,after,1015,minut,salad,garlic,knot,arriv,the,garlic,knot,tasti,ball,doughi,garlicki,good,serv,side,marinara,sauc,the,salad,massiv,consist,arugula,radish,slice,appl,slice,candi,walnut,pecorino,honey,vinaigrett,although,Im,gener,huge,fan,bitter,arugula,enjoy,after,anoth,10,minut,main,cours,arriv,although,pappardel,somewhat,thicker,expect,tasti,fresh,nonetheless,onc,youv,great,freshli,made,pasta,hard,go,back,dri,varieti,they,also,special,like,beef,stroganoff,11,pork,adobo,mustard,spaetzl,12,caesar,salad,anchovi,look,forward,tri,futur,visit,As,advertis,fresh,gourmet,food,reason,price,We,impress,look,star,rate,distribut,doesnt,happen,often,We,definit,return",Positive,1
1244,"great,food,great,servic,I,say,realli,rare,find,place,vega,make,fresh,pasta,fresh,ingredi,We,papperdel,carbonara,bow,tie,pesto,both,truli,excel,the,price,good,size,pasta,thi,place,great,environ,nice,seat,Im,alway,littl,skeptic,I,see,build,type,place,pasta,realli,first,rate,We,definit,back,now,go,get,delici,pasta",Positive,1
1245,"We,tri,pasta,fresh,first,time,week,unfortun,extrem,disappoint,the,staff,friendli,accommod,howev,food,less,substandard,our,build,pasta,order,oliv,chicken,top,It,appear,forgot,add,oliv,oil,pasta,dri,rubberi,It,difficult,find,anyth,resembl,chicken,veget,scarc,find,tasteless,our,salad,bland,dri,well,It,like,return",Negative,0
1246,"ive,dine,3,time,food,wonder,I,love,roast,pork,secret,paleo,menu,amaz,the,pasta,extrem,good,well,husband,order,classic,love,I,definit,recommend,give,tri",Positive,1
1247,"thoroughli,enjoy,pansear,scallop,spici,truffl,cauliflow,mash,wild,mushroom,the,flavor,work,perfectli,togeth,creat,although,ridicul,sound,resembl,someth,like,tast,bud,symphoni,tast,bit,dish,famili,order,flavor,the,garlic,knot,realli,good,overli,garlicki,tast,homemad,the,korean,tempura,cauliflow,must,the,ownerchef,stop,tabl,say,hi,pretti,cool,hi,passion,good,fusion,food,contagi",Positive,1
1248,"So,I,went,idea,expect,the,concept,fresh,made,pasta,made,scratch,order,concern,expens,could,long,Id,wait,I,went,insist,GF,cant,tell,happi,I,listen,the,food,beyond,reason,price,I,wouldv,gladli,paid,doubl,amaz,stuf,pasta,marinara,I,receiv,the,quick,effici,staff,unparallel,ive,wait,fastfood,place,longer,food,amazingli,fresh,I,joke,gf,creat,food,establish,categori,fresh,food,fast,other,establish,jealou,haha,If,look,super,healthi,secret,paleo,menu,GF,order,split,order,I,love,chicken,cacciator,well,great,job,anyon,goe,get,culinari,treat",Positive,1
1249,"I,like,concept,made,order,pasta,similar,fast,casual,concept,make,pasta,scratch,the,place,need,refin,My,first,visit,I,got,food,go,the,hous,salad,8,alreadi,dress,time,I,got,home,wet,soggi,mess,My,wife,took,singl,bite,toss,bad,have,dress,side,would,huge,improv,I,dont,think,wife,care,tast,anyway,I,opt,special,roast,pork,loin,9,butternut,squash,pure,saute,veget,ginger,crumb,scallionging,aioli,the,pork,littl,dri,flavor,good,On,second,visit,I,tri,the,pesto,10,rigatoni,pasta,pesto,oliv,garlic,tomato,pecorino,top,steak,addit,175,the,portion,size,great,housemad,pesto,sauc,good,although,way,much,the,pasta,seem,thick,gummi,it,local,own,Id,happi,give,anoth,shot,need,step,game",Negative,0
1250,"thi,place,amaz,I,liter,live,whole,side,town,time,week,the,food,point,everyth,I,order,delish,I,picki,eater,A,big,plu,clean,kitchen,dine,room,alway,especi,come,cook,food,My,kid,also,love,see,make,everyth,watch,whole,time,I,def,back,numer,time",Positive,1
1251,"thi,place,clean,staff,welcom,I,honestli,disappoint,still,scratch,head,place,5,star,We,came,friday,night,hope,get,quick,meal,boyfriend,basketbal,game,He,spinachchees,stuf,ravioli,I,alfredo,dish,the,pasta,cook,poorli,clumpi,seem,like,could,made,better,home,the,alfredo,seem,oili,bacon,I,ad,spars,lack,flavor,ravioli,unappet,We,also,order,garlic,knot,forgot,get,underwhelm,sauc,bread,lack,lot,flavor,My,fianc,normal,garbag,dispos,come,leftov,pack,food,take,togo,end,throw,away,next,day,I,think,place,still,work,kink,ie,cashier,seem,forget,give,lot,tabl,utensil,runner,end,I,appreci,make,pasta,fresh,fresh,herb,grow,inhous,noth,experi,made,us,want,go,back,It,look,like,place,lot,fan,though,Im,sure,continu,thrive,improv,great,concept,I,think,I,stick,custom,built,pizza,come,customiz,italian,food,need",Negative,0
1252,"thi,place,amaz,everyh,fresh,made,order,the,staff,friendli,place,clean,Im,defint,go,back",Positive,1
1253,"We,love,place,veri,clean,excel,custom,servic,importantli,food,amaz,they,make,delici,pasta,chees,sauc,ingredi,fresh,henc,name,place,macaroon,die,We,definit,back",Positive,1
1254,"I,decid,check,place,sinc,I,notic,pop,nearbi,restaur,recent,appar,place,open,6,week,thi,place,might,bit,hard,find,your,plaza,lot,it,right,across,chuck,E,chees,corner,bit,when,I,first,walk,serious,felt,like,sauna,that,probabl,open,kitchen,gadget,go,it,clean,restaur,nice,decor,thi,place,could,definit,romant,spot,also,famili,spot,they,meal,two,famili,meal,I,got,rigatoni,alfredo,chicken,mushroom,parmesan,I,wish,theyd,give,least,1,top,free,they,charg,everyth,downsid,I,looov,chicken,handshred,rather,cut,knife,like,plenti,place,I,also,got,garlic,knot,tast,bit,I,know,wont,order,sinc,theyr,crusti,overseason,yelp,also,give,free,macaron,got,caramel,appl,It,sooo,good,that,probabl,best,part,meal,Im,regular,mac,shack,place,like,replac",Positive,1
1255,"My,favorit,new,place,vegasafford,amaz,qualiti,fresh,ingredi,consist,alway,friendli,similar,neighborhood,restaur,offer,true,effort,care,customersi,give,two,thumb,frequent,licat,regularli",Positive,1
1256,"We,welcom,right,away,the,staff,amaz,the,custom,servic,5,star,I,want,realli,enjoy,food,sadli,I,I,tri,rigatoni,marina,sauc,when,come,sauc,I,beyond,picki,A,sauc,snob,I,grew,sauc,gravi,thi,sauc,tast,like,pizza,sauc,not,sauc,meant,pasta,I,could,eat,meal,the,rigatoni,fresh,howev,littl,al,dent,My,husband,tagliatel,pesto,He,enjoy,meal,although,I,felt,pasta,clump,togeth,the,dough,garlic,knot,flavor,I,like,concept,place,clean,nice,decor,the,price,afford,I,would,hesit,tri",Negative,0
1257,"thank,chef,we,tyler,nicol,heather,veri,yummi,dish,oooooh,boy,chef,we,superb,He,made,someth,yummi,special,birthday,pasta,fresh,fast,food,place,unlik,their,concept,extrem,fresh,ingredi,green,houselik,herb,cabinetri,mini,basil,grow,there,way,fast,food,restaur,take,kind,shortcut,NO,greas,NO,mess,NO,guilt,extrem,pleasur,like,review,pasta,made,scratch,prepar,see,clear,glass,kitchen,anoth,great,independ,busi,100,support,I,almost,forgot,atmospher,gorgeou,you,must,dine",Positive,1
1258,"great,place,nice,clean,quick,fresh,italian,food,love,pesto,I,order,you,could,see,chef,action,cook,stir,food,right,flavor,tast",Positive,1
1259,"absolut,amaz,husband,love,place,watch,pasta,made,awesom,good,everyth,fresh,love,hous,salad,thai,salad,huge,fan,thai,anyth,salad,delici,perfect,portion,food,well,pleas,dont,forget,tri,macaroon,decad,100,percent,5,star,book",Positive,1
1260,"wow,place,amaz,three,word,fresh,pasta,macaron,My,boyfriend,I,decid,drop,look,local,restaur,We,pleasantli,surpris,first,make,fresh,pasta,I,excit,mani,place,actual,their,menu,straight,forward,ye,similar,mac,shack,infinit,better,We,got,hous,salad,arugula,radish,shave,appl,candi,walnut,pecorino,chees,honey,vinaigrett,meal,two,2,build,pasta,bowl,two,top,garlic,knot,macaron,We,chose,garlic,knot,fresh,bake,front,delici,the,hous,salad,perfect,great,present,right,balanc,sweet,appl,honey,vinaigrett,spici,arugula,We,clean,plate,second,the,pasta,dish,also,great,present,great,tast,good,ingredi,good,ratio,pasta,sauc,ingredi,We,also,end,tri,pumpkin,macaron,wow,incred,amaz,textur,tast,thi,danger,close,I,watch,waistlin,overal,pasta,fresh,way,exceed,expect,the,staff,super,friendli,servic,great,I,ad,place,regular,rotat,recommend,friend",Positive,1
1261,"ill,get,way,first,I,love,carbonara,sauc,It,wasnt,creami,carbonara,I,expect,but,evalu,qualiti,meal,overal,Im,happi,give,five,star,pasta,fresh,aptli,name,their,open,kitchen,design,allow,watch,everyth,goe,see,owner,chef,roll,pasta,well,fresh,the,basi,menu,appear,buildyourown,pasta,deal,pick,pasta,sauc,chees,top,for,first,time,I,decid,go,rout,you,dont,see,pappardel,menu,often,I,went,along,carbonara,sauc,bocconcini,chees,spinach,roast,garlic,top,the,pappardel,incred,It,definit,made,differ,made,fresh,In,way,lighter,sauc,help,fulli,appreci,delic,natur,pasta,I,also,tri,friend,dish,one,spinach,ravioli,marinara,sauc,zucchini,mushroom,the,rigatoni,pesto,sauc,both,tasti,I,especi,enjoy,marinara,sauc,I,end,get,pappardel,marinara,sauc,go,girlfriend,with,fresh,pasta,fresh,ingredi,get,gourmet,meal,reason,price,A,good,deal,meal,two,for,1999,get,two,buildyourown,pasta,bowl,choic,macaron,garlic,knot,We,got,tri,get,thumb,As,someon,doesnt,even,like,macaron,say,lot,I,love,salt,caramel,edit,now,ive,gobbl,leftov,last,night,word,pappardel,come,pappar,mean,gobbl,pasta,fresh,definit,deserv,five,star,Im,still,reel,absolut,delici",Positive,1
1262,"great,ambianc,wonder,option,larg,parti,beauti,back,room,fresh,herb,grown,AT,restaur,ask,what,secret,menu,includ,special,featur,and,dont,forget,get,french,macaron,dessert,leav",Positive,1
1263,"thi,I,stop,eat,chines,food,becom,vietnames,food,addict,I,eaten,least,15,time,sinc,theyv,reopen,becom,quit,friendli,sarah,bill,english,name,owner,bill,master,chef,I,start,understand,I,like,vietnames,cuisin,I,knew,I,like,better,chines,first,offth,pho,they,realli,dont,serv,seafood,pho,ive,come,realiz,eat,vietnames,place,even,though,I,love,shrimp,tend,make,rather,flavorless,pho,use,beef,chicken,base,would,overpow,seafood,So,beef,pho,make,sens,their,pho,terrif,I,found,use,get,one,standard,pho,rather,spici,spice,the,thing,ive,learn,tast,pho,broth,I,hit,tossin,sriracha,they,seem,sell,lot,pho,ga,chicken,soup,I,havent,tri,thatit,would,hard,beat,mom,authent,penicillin,I,point,sour,shrimp,soup,fantast,pho,next,bunit,rather,simpl,plain,noodl,meat,choic,shrimpshrimp,past,option,peanut,egg,roll,accompani,sweet,fish,sauc,the,trick,I,learn,put,chili,andor,sriracha,andor,hoisin,sauc,fish,sauc,mix,dump,bun,toss,fork,spoon,without,sriracha,chili,bun,someth,child,would,love,thi,absolut,safe,choic,anyon,eat,vietnames,first,time,next,broken,riceagain,rather,simpl,plain,meat,choic,accompani,rice,slice,pickl,carrot,green,papaya,surpris,menu,egg,mushroom,quich,type,concoct,call,xeo,clear,spell,thinli,slice,salt,pork,the,first,time,I,got,I,consum,second,time,I,start,ask,thing,I,eat,clearli,geniu,again,trick,mix,chili,andor,sriracha,fish,sauc,distribut,evenli,throughout,there,wide,array,flavor,delic,much,enthus,sauc,drench,chines,offer,each,time,I,order,broken,rice,dish,sarah,tri,substitut,barbecu,pork,I,absolut,love,defeat,intent,tri,someth,differ,time,I,sinc,discov,bill,make,vietnames,pancak,quit,tasti,oxtail,pho,probabl,fatti,tast,the,pancak,easili,messi,thing,tri,eat,wrap,lettuc,leaf,cilantro,drip,fish,sauc,utensil,clearli,dont,work,here,tipsit,close,tabl,dont,wear,new,clean,shirt,On,plu,side,none,greasi,wont,perman,stain,pho,noodl,bun,noodl,drippi,pancak,hard,leav,soil,happi",Positive,1
1264,"ive,wait,pho,loc,reopen,roof,collaps,last,year,major,rain,storm,So,hooray,seem,like,expand,menu,I,favorit,sinc,I,cant,rememb,name,ill,give,numberss73,43,uh,best,I,rememb,I,explain,barbecu,pork,fri,egg,roll,giant,bowl,rice,noodl,serv,small,bowl,nice,sweet,sauc,love,pork,special,thinli,slice,grill,perfect,part,meat,nicley,carmelizedth,tabl,bottl,siracha,hot,sauc,bottl,hoisin,hot,chili,sauc,I,love,trio,sauc,nice,touch,tabl,they,may,go,busi,custom,like,sqeez,tablespoon,delight,sauc,food,sweet,hot,make,mouth,water,the,dish,base,fri,rice,noodl,pile,high,deep,bok,choy,broccoli,carrot,onion,shrimp,beef,the,sauc,rich,blend,soy,ginger,fish,sauc,ginger,thi,one,favorit,I,love,crunchi,rice,noodl,the,owner,genuin,peopl,love,cook,nativ,food,gift,hospit,yummi,yummi,yummi,would,like,see,asian,beer,suggest,you,disappoint",Positive,1
1265,"thi,place,close,awhil,roof,collaps,rain,stormwhich,probabl,good,thing,place,renov,clean,vietnames,place,seem,someth,need,but,theyv,alway,great,servic,terrif,pho,nice,lemongrass,chicken,their,new,menu,miss,ox,tail,pho,IS,avail,ask,delici,also,get,coconut,drink,tri,roll,anyth,fri,egg,cash",Positive,1
1266,"stop,today,lunch,sunday,72708,pho,loc,close,appear,roof,collaps,look,like,gone",Negative,0
1267,"first,servic,wonder,sinc,I,realiz,ever,much,Im,know,come,vietnames,commun,I,say,place,way,servic,and,um,know,servic,typic,asian,establish,read,review,what,order,eh,the,pho,good,best,I,order,I,cant,make,the,bun,soup,also,good,especi,shrimpladen,varieti,A,littl,shrimp,past,goe,long,way,I,like,nibbl,grandma,eat,bowl,I,tend,get,tire,bun,the,lemongrass,chicken,best,valley,accord,sister,I,It,dri,stirfri,dish,I,appreci,isnt,easier,add,goopi,garlic,sauc,call,dish,I,think,I,appreci,cook,sugar,past,caramel,burnt,saute,chicken,add,soy,garlic,lemongrass,chili,it,prefer,I,suppos,the,cha,gio,egg,roll,best,ive,though,5,two,Im,wonder,soup,rel,cheap,An,overal,good,experi",Positive,1
1268,"walk,place,hungri,everyth,tast,great,not,fast,first,display,poor,hygien,waiter,rub,inner,nose,finger,next,bathroom,dirtiest,nastiest,bathroom,north,america,food,noth,spectacular,quit,ordinari,fare,In,short,fit,well,within,china,town,establish,necessarili,target,toward,western,custom",Negative,0
1269,"I,beef,pho,absolut,delici,the,tast,broth,epic,I,back,super,friendli,servic,well,I,definit,recommend",Positive,1
1270,"tasti,food,one,best,spring,roll,In,montreal,the,pho,bit,salti,tast,price,menu,includ,tax",Positive,1
1271,"I,dinner,mom,My,mom,love,pho,realli,look,forward,pho,montreal,unfortun,place,live,expect,I,nonpho,dish,ok,opinion,My,mom,special,pho,size,small,750,It,tripe,beef,meatbal,rare,beef,cook,beef,she,said,beef,slice,realli,thin,wasnt,much,broth,sweet,they,also,stingi,beef,ball,they,cut,got,2,piec,didnt,even,add,one,meatbal,she,said,felt,wasnt,even,good,pho,orlean,ON,sleepi,suburb,ottawa,live,ouch,I,got,chicken,peanut,butter,sauc,crispi,spinach,come,rice,1050,I,like,dish,came,veget,It,cauliflow,broccoli,zucchini,green,bean,bell,pepper,carrot,onion,bok,choy,the,peanut,sauc,thick,rich,the,chicken,tender,flavour,the,veggi,fresh,tasti,unfortun,fri,spinach,oilygreasi,tast,old,oil,I,one,leaf,left,rest,the,rice,good,servic,friendli,attent,the,restaur,basement,decor,minim,the,peopl,run,place,seem,nice,mayb,dish,better",Negative,0
1272,"lol,food,microwav,As,I,wait,pay,meal,I,liter,saw,microwav,someon,food,not,impress,I,also,feel,like,restaur,overr,I,vermicel,noodl,beef,shrimp,I,wasnt,impress,the,beef,somewhat,flavour,although,could,tell,wasnt,freshli,made,shrimp,plain",Negative,0
1273,"thi,favorit,vietnames,restaur,the,food,great,ive,mani,vietnames,restaur,I,guess,best,My,favourit,dish,5colourric,and,soup,all,good",Positive,1
1274,"highli,recommend,My,first,time,tri,pho,eat,I,havent,expect,much,know,love,right,away,So,amaz,the,broth,light,flavor,good,I,drink,everi,time,grill,chicken,beef,pork,also,quit,great,I,come,regularli,pho,one,favorit,food",Positive,1
1275,"been,twice,time,I,content,satisfi,I,pho,Bo,first,time,bun,grill,pork,second,time,authent,vietnames,classic,u,get,modifi,westernis,broth,pho,soup,great,light,aromat,flavour,come,3,differ,size,great,small,big,eater,the,bun,salad,fantast,paid,addit,1,ad,spring,roll,bun,salad,servic,humbl,pleasant,sinc,place,run,famili,I,saw,littl,girl,brother,prep,skin,spring,roll,tabl,near,cashierkitchen,door,remind,food,vendor,southeast,asian,hawker,ambienc,homey,noth,fanci,feel,like,asian,famili,home,it,clean,basic,locat,restaur,downstair,doesnt,look,attract,outsid,sometim,look,bit,desert,u,r,insid,u,see,tabl,hidden,corner,row,tabl,u,see,asian,regular,eat,noodl,price,afford,qualiti,get,will,definit,back,I,visit,montreal",Positive,1
1276,"great,spot,good,soup,beef,dish,extrem,fast,servic,the,veggi,soup,fresh,tasti,standard,decor,great,eat,the,dont,serv,alcohol,beverag,tea,soda,still,worth,grub,sure,big,food,portion",Positive,1
1277,"hit,spot,raini,day,got,duck,noodl,tast,fresh,the,kid,enjoy,pho,hubbi,got,sweet,sour,soup,it,bit,sweet,tast",Positive,1
1278,"one,best,satay,pho,ive,came,multipl,time,visit,montreal,I,absolut,love,satay,pho,their,pho,broth,rich,flavour,doesnt,seem,lack,tast,realli,fill,extrem,recommend,servic,good,server,extrem,friendli",Positive,1
1279,"A,small,underground,pho,place,chinatown,montreal,the,place,pretti,clean,servic,good,the,waiter,friendli,veri,good,pho,love,satay,pho,broth,flavour,it,regular,pho,get,place,uniqu,tast,definit,recommend,the,banh,xeo,realli,good,one,best,ive,tast,It,crispi,outsid,yet,soft,pair,perfectli,fish,sauc,come,veget,use,wrap,view,crepe",Positive,1
1280,"everyth,order,good,We,order,pho,summer,roll,spring,roll,banh,good,pho,noodl,3,size,small,medium,larg,the,price,reason,well,highli,recommend",Positive,1
1281,"realli,realli,good,pho,We,crave,pho,visit,montreal,came,it,right,main,strip,one,flight,street,level,the,place,spaciou,clean,the,sauc,bottl,werent,drip,usag,I,11,rare,beef,brisket,small,size,good,the,beef,fresh,slice,thin,the,noodl,perfectli,done,accoutr,fresh,now,broth,flavor,clean,realli,outstand,I,highli,recommend,restaur",Positive,1
1282,"our,famili,vegetarian,server,firstli,assur,us,vegetarian,option,recommend,We,order,dish,suggest,excel,the,order,came,quickli,well,veri,effici,servic,food,5,star,servic,5,star",Positive,1
1283,"came,authent,phô,authent,one,best,phô,ever,tast,dont,pay,attent,decor,lack,it,typic,outdat,phô,joint,authent,phô,make",Positive,1
1284,"excel,authent,food,also,come,along,excel,servic,I,dont,know,fact,seem,like,famili,run,place,the,servic,amaz,portion,larg,price,reason,I,recommend,place,friend,come,futur,I,dont,know,peopl,hard,time,find,place,I,found,problem,first,time,chinatown,montreal,big,sign,outsid,it,kinda,hard,miss",Positive,1
1285,"355,5,servic,To,lay,open,place,definit,worth,tri,there,sever,vietnames,place,tri,montreal,chinatown,place,stood,due,review,fact,menu,quit,divers,you,walk,set,stair,reach,restaur,entranc,elev,need,access,assistancey,may,luck,I,took,away,half,star,though,I,understand,constraint,open,restaur,downtown,core,when,famili,I,arriv,around,1130am,sunday,restaur,quit,empti,though,time,left,34,full,either,way,there,definit,busi,I,see,consid,food,qualiti,I,didnt,know,order,first,look,divers,option,I,went,banh,canh,cua,thick,noodl,crab,soup,mani,vietnames,place,let,alon,properli,To,share,famili,I,ad,beef,rice,paper,roll,sinc,I,want,tri,someth,littl,differ,spring,roll,the,banh,canh,cua,came,first,I,glad,fact,use,real,vietnames,transpar,noodl,instead,cheap,udon,ive,vietnames,restaur,the,noodl,littl,soggi,like,Im,use,thick,noodl,bit,chewi,howev,still,tast,good,the,broth,also,quit,flavour,also,msgi,I,didnt,thirsti,feel,the,rice,paper,roll,actual,project,quit,uniqu,experi,the,server,teach,dip,rice,paper,warm,water,put,meat,vermicelli,veggi,final,wrap,roll,We,mess,time,end,make,taco,burrito,eventu,got,hang,either,way,beef,paper,roll,tast,good,definit,someth,I,would,order,My,parent,satisfi,noodl,soup,although,satay,beef,noodl,soup,actual,spicythought,Id,give,head,servic,excel,employe,I,found,hardwork,two,peopl,run,shop,time,I,Im,sure,peopl,effici",Positive,1
1286,"not,much,say,the,place,hard,find,basement,sketchi,decor,front,door,the,servic,quick,nice,the,price,low,amount,big,the,food,SO,yum,get,egg,roll,get,chicken,soup,veget",Positive,1
1287,"wa,montreal,friend,birthday,chose,diner,base,review,servic,okay,noth,special,could,also,got,45,minut,close,time,I,order,basil,stir,fri,shrimp,rice,I,want,tri,someth,differ,bad,idea,I,got,4,small,piec,stale,shrimp,alreadi,gone,bad,whole,bunch,veget,I,disappoint,the,good,thing,dinner,emperor,roll,I,love,1,star",Negative,0
1288,"I,never,big,fan,pho,I,realli,like,place,10,get,big,bowl,pho,top,beef,unlik,pho,soup,place,actual,flavor,also,hot,sauc,provid,tabl,tast,sour",Positive,1
